Journal title,Journal URL,URL in DOAJ,When did the journal start to publish all content using an open license?,Alternative title,Journal ISSN (print version),Journal EISSN (online version),Keywords,Languages in which the journal accepts manuscripts,Publisher,Country of publisher,Society or institution,Country of society or institution,Journal license,License attributes,URL for license terms,Machine-readable CC licensing information embedded or displayed in articles,URL to an example page with embedded licensing information,Author holds copyright without restrictions,Copyright information URL,Review process,Review process information URL,Journal plagiarism screening policy,Plagiarism information URL,URL for journal's aims & scope,URL for the Editorial Board page,URL for journal's instructions for authors,Average number of weeks between article submission and publication,APC,APC information URL,APC amount,Journal waiver policy (for developing country authors etc),Waiver policy information URL,Has other fees,Other fees information URL,Preservation Services,Preservation Service: national library,Preservation information URL,Deposit policy directory,URL for deposit policy,Persistent article identifiers,Article metadata includes ORCIDs,Journal complies with I4OC standards for open citations,Does the journal comply to DOAJ's definition of open access?,URL for journal's Open Access statement,Continues,Continued By,LCC Codes,Subjects,DOAJ Seal,Added on Date,Last updated Date,Number of Article Records,Most Recent Article Added
Al-Qadisiyah Journal for Engineering Science,http://qu.edu.iq/journaleng/index.php/JQES/oai?verb=Identify,https://doaj.org/toc/046024b7dbc94e94bd0c0c70085ecf2f,1998-4456,2411-7773,Iraq,Yes,No,,,19984456,24117773,
Southern African Business Review,https://unisapressjournals.co.za/index.php/SABR/oai?verb=Identify,https://doaj.org/toc/e7b832ea855643149c9f0f225f84f933,,1998-8125,South Africa,Yes,No,,,,19988125,
Mizan Law Review,http://www.ajol.info/index.php/mlr/oai?verb=Identify,https://doaj.org/toc/8a683d9e9a784fe88bfbfacf37515981,1998-9881,2309-902X,Ethiopia,No,No,,,19989881,2309902X,
Vestnik Volgogradskogo Gosudarstvennogo Universiteta. Seriâ 2. Âzykoznanie,http://l.jvolsu.com/index.php/en//oai?verb=Identify,https://doaj.org/toc/8d13d5e141a440e2aa41b780f3a9edee,1998-9911,2409-1979,Russian Federation,No,No,,,19989911,24091979,
مجلة جامعة دمشق للعلوم الهندسية,http://journal.damascusuniversity.edu.sy/index.php/engj/oai?verb=Identify,https://doaj.org/toc/adffafdaa2a44c1b9bc54e3032a961f1,1999-7302,2789-6854,Syrian Arab Republic,Yes,No,,,19997302,27896854,
مجلة جامعة دمشق للعلوم الزراعية,http://journal.damascusuniversity.edu.sy/index.php/agrj/oai?verb=Identify,https://doaj.org/toc/cc6662edf99e432cbead9f4fe3df27f3,1999-7310,2789-7214,Syrian Arab Republic,Yes,No,,,19997310,27897214,
Diyala Journal of Engineering Sciences,http://djes.info/index.php/djes/oai?verb=Identify,https://doaj.org/toc/09988d4219434a0c90a3fcb9d025322b,1999-8716,2616-6909,Iraq,Yes,No,,,19998716,26166909,
Högre Utbildning,https://hogreutbildning.se/index.php/hu/oai?verb=Identify,https://doaj.org/toc/d733e1b054864762bcaa91cc56c4d023,,2000-7558,Norway,No,No,,,,20007558,
Offentlig Förvaltning: Scandinavian Journal of Public Administration,http://ojs.ub.gu.se/ojs/index.php/sjpa/index//oai?verb=Identify,https://doaj.org/toc/ffb72f67654e41e5899940d9b34d5f2f,2000-8058,2001-3310,Sweden,No,No,,,20008058,20013310,
Journal of Intelligence Studies in Business,https://ojs.hh.se/index.php/JISIB/oai?verb=Identify,https://doaj.org/toc/ba2e2c8316f9489fbd7d1488b97e6828,,2001-015X,Sweden,No,No,,,,2001015X,
Nordic Journal of Educational History,https://journals.ub.umu.se/index.php/njedh/oai?verb=Identify,https://doaj.org/toc/199a4626c1be4459abc752b09ba5ec6a,2001-7766,2001-9076,Sweden,No,No,,,20017766,20019076,
Meta-Psychology,https://open.lnu.se/index.php/metapsychology/oai?verb=Identify,https://doaj.org/toc/17c50f6b01fc4b49b3030babc55cd9a8,,2003-2714,Sweden,No,No,,,,20032714,
JPHE,https://journals.hb.se/jphe/oai?verb=Identify,https://doaj.org/toc/40d3fb294dc3465090906d34608ae7f0,,2003-3605,Sweden,No,No,,,,20033605,
Clinics in Orthopedic Surgery,https://ecios.org/index.php/oai?verb=Identify,https://doaj.org/toc/1d4ab5a2918648d89ecb5c903a7fc8c7,2005-291X,2005-4408,Korea Republic of,No,No,,,2005291X,20054408,
Nacameh,http://nacameh.cbsuami.org/index.php/oai?verb=Identify,https://doaj.org/toc/79f5f1fe2c2142d090136c4b3cef3335,,2007-0373,Mexico,No,No,,,,20070373,
Revista de Psicología y Ciencias del Comportamiento de la Unidad Académica de Ciencias Jurídicas y Sociales,http://www.revistapcc.uat.edu.mx/index.php/RPC/oai?verb=Identify,https://doaj.org/toc/fa50b18de38a429ca2047360f7ee897f,2007-1833,,Mexico,No,No,,,20071833,,
Therya,http://132.248.10.25/therya/index.php/THERYA/oai?verb=Identify,https://doaj.org/toc/5ffe30f147d4487da40112b84be879be,,2007-3364,Mexico,No,No,,,,20073364,
Legado de Arquitectura y Diseño,https://hemeroteca.uaemex.mx/index.php/legado/oai?verb=Identify,https://doaj.org/toc/cd63e0de55bc473395a6217b4ef7cc61,2007-3615,2448-749X,Mexico,No,No,,,20073615,2448749X,
Novarua: Revista Universitaria de Administración,https://erevistas.uacj.mx/ojs/index.php/NovaRua/oai?verb=Identify,https://doaj.org/toc/f7843c801afd4d5abf46658e11fe8778,,2007-4042,Mexico,No,No,,,,20074042,
IE Revista de Investigación Educativa de la REDIECH,https://www.rediech.org/ojs/2017/index.php/ie_rie_rediech/oai?verb=Identify,https://doaj.org/toc/22b21eca6018401daeb03bbbf3e39613,2007-4336,2448-8550,Mexico,No,No,,,20074336,24488550,
Biolex,https://biolex.unison.mx/index.php/biolex_unison_mx/oai?verb=Identify,https://doaj.org/toc/7cdf8372a4a745d3b9c52a6055feb850,2007-5634,2007-5545,Mexico,No,No,,,20075634,20075545,
Mundo Nano,http://www.revistas.unam.mx/index.php/nano//oai?verb=Identify,https://doaj.org/toc/d7fecf35e4674de999828eb90326ee30,2007-5979,2448-5691,Mexico,No,No,,,20075979,24485691,
Revista de Psicología,https://hemeroteca.uaemex.mx/index.php/rpsicologia/oai?verb=Identify,https://doaj.org/toc/5b78907ca23c4176b5c9bdd315fb003a,,2007-7149,Mexico,No,No,,,,20077149,
Cuadernos de Lingüística de El Colegio de México,http://cuadernoslinguistica.colmex.mx/index.php/cl/oai?verb=Identify,https://doaj.org/toc/de880c51ee5c41a3916868a9ddbee1dd,,2007-736X,Mexico,No,No,,,,2007736X,
Entreciencias: Diálogos en la Sociedad del Conocimiento,http://revistas.unam.mx/index.php/entreciencias/issue/archive/oai?verb=Identify,https://doaj.org/toc/1c10de31ca154bb6a71a2a92c9b75956,,2007-8064,Mexico,No,No,,,,20078064,
Ecosistemas y Recursos Agropecuarios,http://era.ujat.mx/index.php/rera/oai?verb=Identify,https://doaj.org/toc/5a900e2a9bca4827a850e148a410901f,2007-9028,2007-901X,Mexico,No,No,,,20079028,2007901X,
Revista Cimexus,http://cimexus.umich.mx/index.php/cim1/oai?verb=Identify,https://doaj.org/toc/05ffb048510c45559caf53d70a58829a,,2007-9206,Mexico,Yes,No,,,,20079206,
Revista Nicolaita de Estudios Económicos,https://www.rnee.umich.mx/index.php/RNEE/oai?verb=Identify,https://doaj.org/toc/ad4308b776924d619a57d6a8964c5a7f,,2007-9877,Mexico,No,No,,,,20079877,
Journal of Medical Ethics and History of Medicine,http://jmehm.tums.ac.ir/index.php/jmehm/oai?verb=Identify,https://doaj.org/toc/6ece7788575b4679a0396bf207d553fa,,2008-0387,Iran Islamic Republic of,Yes,No,,,,20080387,
Journal of Ophthalmic & Vision Research,https://knepublishing.com/index.php/JOVR//oai?verb=Identify,https://doaj.org/toc/1a83fce84db54192a6809070c822cf22,2008-2010,2008-322X,United Arab Emirates,Yes,No,,,20082010,2008322X,
Journal of Injury and Violence Research,http://jivresearch.org/jivr/index.php/jivr/oai?verb=Identify,https://doaj.org/toc/b13c0da0713f4971bb147dfa153adee9,2008-2053,2008-4072,Iran Islamic Republic of,No,No,,,20082053,20084072,
Journal of Dentistry of Tehran University of Medical Sciences,https://jdt.tums.ac.ir/index.php/jdt/oai?verb=Identify,https://doaj.org/toc/6e7ce75f92d9411c804848a22c22a16a,,2008-2185,Iran Islamic Republic of,Yes,No,,,,20082185,
طب جانباز,http://ijwph.ir/index.php?slc_lang=en&sid=1/oai?verb=Identify,https://doaj.org/toc/d98dfff2a82c4d8785281bada71a5e2d,2008-2622,2008-2630,Iran Islamic Republic of,Yes,No,,,20082622,20082630,
مجله دانشگاه علوم پزشکی گیلان,http://journal.gums.ac.ir/index.php?&slct_pg_id=10&sid=1&slc_lang=en/oai?verb=Identify,https://doaj.org/toc/8e32a35c3e684b0aa2c8fb658e6f0aec,2008-4048,2008-4056,Iran Islamic Republic of,No,No,,,20084048,20084056,
Pizhūhish dar Āmūzish-i ̒ulūm-i Pizishkī,http://rme.gums.ac.ir/index.php?slc_lang=en/oai?verb=Identify,https://doaj.org/toc/3c30e70b7075493486deb6f562d2123b,2008-7284,2008-952X,Iran Islamic Republic of,No,No,,,20087284,2008952X,
فصلنامه دانشگاه علوم پزشکی جهرم,http://jmj.jums.ac.ir/index.php?slc_lang=en/oai?verb=Identify,https://doaj.org/toc/4a87e3ea859043b09752949475b1c161,2008-7993,2008-8442,Iran Islamic Republic of,No,No,,,20087993,20088442,
International Journal of Information Science and Management,https://ijism.ricest.ac.ir/index.php/ijism/oai?verb=Identify,https://doaj.org/toc/385efd4a138148d485e1eb89a882d26d,2008-8302,2008-8310,Iran Islamic Republic of,No,No,,,20088302,20088310,
علوم و صنایع غذایی ایران,https://fsct.modares.ac.ir/index.php?slc_lang=en&sid=7/oai?verb=Identify,https://doaj.org/toc/fe694d69307d46818314365af3fff92d,2008-8787,2783-3534,Iran Islamic Republic of,Yes,No,,,20088787,27833534,
Irish Journal of Technology Enhanced Learning,http://journal.ilta.ie/index.php/telji/oai?verb=Identify,https://doaj.org/toc/63ed0c6251614270911f6e57be61c89e,,2009-972X,Ireland,No,No,,,,2009972X,
Revista CS,http://www.icesi.edu.co/revistas/index.php/revista_cs/oai?verb=Identify,https://doaj.org/toc/8467266b362646a491d0707e0ad7b241,2011-0324,2665-4814,Colombia,No,No,,,20110324,26654814,
Academia y Virtualidad,http://revistas.unimilitar.edu.co/index.php/ravi/oai?verb=Identify,https://doaj.org/toc/a1ef7bbf094543edb1f28824507efe4e,,2011-0731,Colombia,No,No,,,,20110731,
Calle 14: Revista de Investigación en el Campo del Arte,http://revistas.udistrital.edu.co/ojs/index.php/c14/oai?verb=Identify,https://doaj.org/toc/fad89285918d4898aef4ea183461fa5e,2011-3757,2145-0706,Colombia,No,No,,,20113757,21450706,
Nuevo Derecho,http://revistas.iue.edu.co/revistasiue/index.php/nuevoderecho/oai?verb=Identify,https://doaj.org/toc/835e1622dcfc49e393584687f609c319,2011-4540,2500-672X,Colombia,No,No,,,20114540,2500672X,
Ciudad Paz-ando,http://revistas.udistrital.edu.co/ojs/index.php/cpaz/oai?verb=Identify,https://doaj.org/toc/df316897e40345e9b090c120b26d175b,2011-5253,2422-278X,Colombia,No,No,,,20115253,2422278X,
Revista Ingenio,https://revistas.ufps.edu.co/index.php/ingenio/oai?verb=Identify,https://doaj.org/toc/b8698362b2b64428b275b2990cb179e6,2011-642X,2389-864X,Colombia,No,No,,,2011642X,2389864X,
Movimiento Cientifico,https://revmovimientocientifico.ibero.edu.co/oai?verb=Identify,https://doaj.org/toc/72ffaeb4c9dc43499ad0c0c5f9fa329d,2011-7191,,Colombia,No,No,,,20117191,,
Pensamiento Palabra y Obra,http://revistas.pedagogica.edu.co/index.php/revistafba/oai?verb=Identify,https://doaj.org/toc/1a9cbf3b08a84084993edb63818cc38f,2011-804X,,Colombia,No,No,,,2011804X,,
In Vestigium Ire,http://revistas.ustatunja.edu.co/index.php/ivestigium/oai?verb=Identify,https://doaj.org/toc/b07af76e06d64180ad1c17dfb97adf21,2011-9836,2422-2151,Colombia,No,No,,,20119836,24222151,
JPAIR,https://philair.ph/index.php/jpair/oai?verb=Identify,https://doaj.org/toc/0994c3d618a5484a8f2954fc3de51fd7,2012-3981,2244-0445,Philippines,Yes,No,,,20123981,22440445,
452ºF,http://www.452f.com/index.php/oai?verb=Identify,https://doaj.org/toc/2812c48647c2491aa55a7f42922fec05,,2013-3294,Spain,No,No,,,,20133294,
Bellaterra Journal of Teaching & Learning Language & Literature,http://revistes.uab.cat/jtl3/oai?verb=Identify,https://doaj.org/toc/61afaca82d05451aa7ec34b71bfa166e,,2013-6196,Spain,No,No,,,,20136196,
Terminàlia,http://revistes.iec.cat/index.php/terminalia/oai?verb=Identify,https://doaj.org/toc/d94a6ea139984203b8883cd827c88e8d,2013-6692,2013-6706,Spain,No,No,,,20136692,20136706,
Comunicació: Revista de Recerca i d'Anàlisi,http://revistes.iec.cat/index.php/TC/oai?verb=Identify,https://doaj.org/toc/adf16228291743a0bc8cb2b5cbc3fdf2,2014-0304,2014-0444,Spain,No,No,,,20140304,20140444,
Anuari de Filologia. Antiqva e Mediaevalia,http://revistes.ub.edu/index.php/AFAM/oai?verb=Identify,https://doaj.org/toc/2b2de933c0944031a8a7b003bbb8f986,,2014-1386,Spain,No,No,,,,20141386,
Anuari de Filologia. Estudis de Lingüística,http://revistes.ub.edu/index.php/AFEL/oai?verb=Identify,https://doaj.org/toc/c44a92541d5e4f8d982cbab8d71e6f91,,2014-1408,Spain,No,No,,,,20141408,
Palimpsesto,https://revistes.upc.edu/index.php/Palimpsesto/oai?verb=Identify,https://doaj.org/toc/861b5a4a5e10451e99de49349554e197,2014-1505,2014-9751,Spain,No,No,,,20141505,20149751,
URBS: Revista de Estudios Urbanos y Ciencias Sociales,http://www2.ual.es/urbs/index.php/urbs/oai?verb=Identify,https://doaj.org/toc/562d4c78acdf4f6dabb9db87a453faed,,2014-2714,Spain,No,No,,,,20142714,
International Journal of Sociology of Education,https://hipatiapress.com/hpjournals/index.php/rise//oai?verb=Identify,https://doaj.org/toc/95e7951ce32a4a6c955a87abc7d743fa,,2014-3575,Spain,Yes,No,,,,20143575,
Masculinities and Social Change,http://hipatiapress.com/hpjournals/index.php/mcs/oai?verb=Identify,https://doaj.org/toc/84d999efd10041fd9304ac05592d96ac,,2014-3605,Spain,Yes,No,,,,20143605,
REDIMAT,https://hipatiapress.com/hpjournals/index.php/redimat/oai?verb=Identify,https://doaj.org/toc/723f097ae031491d8f776897e35193e4,,2014-3621,Spain,Yes,No,,,,20143621,
RIMCIS,http://www.hipatiapress.com/hpjournals/index.php/rimcis/oai?verb=Identify,https://doaj.org/toc/2cafbe2924c846e399d053cc9d1620c5,,2014-3680,Spain,Yes,No,,,,20143680,
Crítica Penal y Poder,https://revistes.ub.edu/index.php/CriticaPenalPoder/oai?verb=Identify,https://doaj.org/toc/67662ed2efc34bc2b4b71d52e20d1483,,2014-3753,Spain,No,No,,,,20143753,
ARA: Revista de Investigación en Turismo,http://revistes.ub.edu/index.php/ara/oai?verb=Identify,https://doaj.org/toc/ff06c33010a24fa08101dd61902692a1,,2014-4458,Spain,No,No,,,,20144458,
Research on Ageing and Social Policy,https://hipatiapress.com/hpjournals/index.php/rasp//oai?verb=Identify,https://doaj.org/toc/c59011b2c3b04774b4c09542ceeea43d,,2014-671X,Spain,No,No,,,,2014671X,
SVMMA: Revista de Cultures Medievals,http://revistes.ub.edu/index.php/SVMMA/oai?verb=Identify,https://doaj.org/toc/1c7b4bf9e415463d873febc069d3500d,,2014-7023,Spain,No,No,,,,20147023,
Estudis de Literatura Oral Popular,http://revistes.urv.cat/index.php/elop/oai?verb=Identify,https://doaj.org/toc/2b3f5386808743f8928a23a853611662,,2014-7996,Spain,No,No,,,,20147996,
Revista Internacional de Lenguas Extranjeras,https://revistes.urv.cat/index.php/rile/oai?verb=Identify,https://doaj.org/toc/66cc79f17ff6473e8af6cd07b031c9d6,,2014-8100,Spain,No,No,,,,20148100,
Bio-grafía,http://revistas.pedagogica.edu.co/index.php/bio-grafia/oai?verb=Identify,https://doaj.org/toc/8de58f27d898480fbc90476fa7c84808,2027-1034,,Colombia,No,No,,,20271034,,
Magis: Revista Internacional de Investigación en Educación,https://revistas.javeriana.edu.co/index.php/MAGIS/oai?verb=Identify,https://doaj.org/toc/e93ff92d96394540b4603ba4c75aa6e9,2027-1174,2027-1182,Colombia,No,No,,,20271174,20271182,
Revista Iberoamericana de Psicología,https://reviberopsicologia.ibero.edu.co/oai?verb=Identify,https://doaj.org/toc/49ee775571de4269a8de7b537274c6fb,2027-1786,2500-6517,Colombia,No,No,,,20271786,25006517,
Revista Kavilando,http://kavilando.org/revista/index.php/kavilando/oai?verb=Identify,https://doaj.org/toc/d8452248f6ab41e38b01ce7aa1292b35,2027-2391,2344-7125,Colombia,No,No,,,20272391,23447125,
Fronteras de la Historia,https://revistas.icanh.gov.co/index.php/fh/oai?verb=Identify,https://doaj.org/toc/2a6519794db24e95beacb46ce1e862e4,2027-4688,2539-4711,Colombia,No,No,,,20274688,25394711,
Cambios y Permanencias,http://revistas.uis.edu.co/index.php/revistacyp/oai?verb=Identify,https://doaj.org/toc/466dc4464f644f1fb237f38a3b487b3d,2027-5528,,Colombia,No,No,,,20275528,,
Ingenierías USBMed,http://revistas.usb.edu.co/index.php/IngUSBmed/oai?verb=Identify,https://doaj.org/toc/04235659f10b4a3e949a85ce86b6e729,2027-5846,,Colombia,No,No,,,20275846,,
Acta Odontológica Colombiana,http://www.revistas.unal.edu.co/index.php/actaodontocol/oai?verb=Identify,https://doaj.org/toc/fc60e9eb1fb94dccbdc35e2fdcea2c71,,2027-7822,Colombia,No,No,,,,20277822,
Apskaitos ir finansų mokslas ir studijos: problemos ir perspektyvos,https://ejournals.vdu.lt/index.php/ssaf/oai?verb=Identify,https://doaj.org/toc/cfd2e4fe7857459994fd86af4cf98fc4,2029-1175,2351-5597,Lithuania,Yes,No,,,20291175,23515597,
Mokslas: Lietuvos Ateitis,https://journals.vgtu.lt/index.php/MLA/oai?verb=Identify,https://doaj.org/toc/34cbc46b2ded4e6fb6169a7422e8829d,2029-2341,2029-2252,Lithuania,No,No,,,20292341,20292252,
Reabilitacijos Mokslai: Slauga Kineziterapija Ergoterapija,https://journals.lsu.lt/reabilitacijos-mokslai/oai?verb=Identify,https://doaj.org/toc/00858c60407b4c3496a75ef576ff5415,2029-3194,2538-8673,Lithuania,No,No,,,20293194,25388673,
Journal of Sustainable Architecture and Civil Engineering,https://sace.ktu.lt/index.php/DAS/oai?verb=Identify,https://doaj.org/toc/d519900e25514903a7225bc4dcd405ed,2029-9990,2335-2000,Lithuania,No,No,,,20299990,23352000,
Faunistic Entomology,http://popups.ulg.ac.be/2030-6318/index.php/oai?verb=Identify,https://doaj.org/toc/994e0e2d49d840348fc5cce5bbf39e50,2030-6318,2295-7235,Belgium,No,No,,,20306318,22957235,
Lanx,https://riviste.unimi.it/index.php/lanx/oai?verb=Identify,https://doaj.org/toc/3d078fab2c8f4e25af04c0f89845536f,,2035-4797,Italy,No,No,,,,20354797,
Doctor Virtualis,http://riviste.unimi.it/index.php/DoctorVirtualis/oai?verb=Identify,https://doaj.org/toc/56dd16061e8b4dcfac4a20905435fe7f,,2035-7362,Italy,No,No,,,,20357362,
Altre Modernità,http://riviste.unimi.it/index.php/AMonline/oai?verb=Identify,https://doaj.org/toc/8780ab525f4e4b5092bbbb1df155ea94,,2035-7680,Italy,No,No,,,,20357680,
Aisthesis,https://oajournals.fupress.net/index.php/aisthesis/oai?verb=Identify,https://doaj.org/toc/b83f569541b84db0876de7368bc83ea5,,2035-8466,Italy,No,No,,,,20358466,
Philosophical Readings,https://virgo.unive.it/ojs2/index.php/phr/oai?verb=Identify,https://doaj.org/toc/bb603f4a19d0431186d095c5469e8023,,2036-4989,Italy,No,No,,,,20364989,
Perspectives on Federalism,http://www.on-federalism.eu/index.php//oai?verb=Identify,https://doaj.org/toc/c1b5c2333c0f453ba1021b71fd7c27c5,,2036-5438,Italy,No,No,,,,20365438,
Dermatology Reports,https://www.pagepress.org/journals/index.php/dr/oai?verb=Identify,https://doaj.org/toc/6fb7458a7a0746a9b9b63b47590a67b9,2036-7392,2036-7406,Italy,Yes,No,,,20367392,20367406,
Enthymema,http://riviste.unimi.it/index.php/enthymema/oai?verb=Identify,https://doaj.org/toc/f0271793e1ac4462b636d37823ebc44e,,2037-2426,Italy,No,No,,,,20372426,
Archeomatica,http://mediageo.it/ojs/index.php/archeomatica/oai?verb=Identify,https://doaj.org/toc/fa4bf9b1a36d4ddabb0019deba82d43f,2037-2485,2384-9428,Italy,No,No,,,20372485,23849428,
Italiano LinguaDue,http://riviste.unimi.it/index.php/promoitals/oai?verb=Identify,https://doaj.org/toc/a952b91fb835411cb0e84ab2ae0bd57a,,2037-3597,Italy,No,No,,,,20373597,
Aristonothos,http://riviste.unimi.it/index.php/aristonothos/oai?verb=Identify,https://doaj.org/toc/3620aa15f1f24b5989c408ecfe740d72,2037-4488,2385-2895,Italy,No,No,,,20374488,23852895,
European Journal of Translational Myology,http://pagepressjournals.org/index.php/bam/oai?verb=Identify,https://doaj.org/toc/267bf8391e824c42b1d0f5fefdbe0ea2,2037-7452,2037-7460,Italy,Yes,No,,,20377452,20377460,
Journal of Educational Cultural and Psychological Studies,https://www.ledonline.it/index.php/ECPS-Journal/oai?verb=Identify,https://doaj.org/toc/c2d3c2d904834f34a73009911948238e,2037-7932,2037-7924,Italy,No,No,,,20377932,20377924,
SocietàMutamentoPolitica: Rivista Italiana di Sociologia,https://oajournals.fupress.net/index.php/smp/oai?verb=Identify,https://doaj.org/toc/0219234d995e40d38f13026c94f2e574,,2038-3150,Italy,No,No,,,,20383150,
Journal of Entomological and Acarological Research,https://www.pagepressjournals.org/index.php/jear/oai?verb=Identify,https://doaj.org/toc/5d148e6de11d41fbb6c34ce1af2e487b,2038-324X,2279-7084,Italy,Yes,No,,,2038324X,22797084,
Economia Aziendale Online,http://riviste.paviauniversitypress.it/index.php/ea/oai?verb=Identify,https://doaj.org/toc/db4762709d424f42ae5b09e796f0a605,,2038-5498,Italy,No,Yes,,,,20385498,
Reviews in Health Care,https://journals.seedmedicalpublishers.com/index.php/RHC/oai?verb=Identify,https://doaj.org/toc/a9e1b5b5fea140fdac43732e2933bed0,2038-6699,2038-6702,Italy,No,No,,,20386699,20386702,
Traces in Time,http://www.archaeologicaltraces.org/index.php/2014-01-28-09-56-01/traces-in-time/oai?verb=Identify,https://doaj.org/toc/46939db84223425c92ad90373bbb28a7,,2038-7709,Italy,No,No,,,,20387709,
Festival dell'Architettura Magazine,https://www.famagazine.it/index.php/famagazine/oai?verb=Identify,https://doaj.org/toc/de9552a659c9469e842e2d28d59ddfde,,2039-0491,Italy,No,No,,,,20390491,
Rivista Internazionale di Filosofia e Psicologia,http://www.rifp.it/ojs/index.php/rifp/oai?verb=Identify,https://doaj.org/toc/968f02840e734629981a4a69dd013a4d,2039-4667,2239-2629,Italy,No,No,,,20394667,22392629,
Between,http://ojs.unica.it/index.php/between/oai?verb=Identify,https://doaj.org/toc/c7c0ad22d42f4ce7b5b6f8ad9a83b87d,,2039-6597,Italy,No,No,,,,20396597,
Interdisciplinary Political Studies,http://siba-ese.unisalento.it/index.php/idps/oai?verb=Identify,https://doaj.org/toc/b70b5a37cb5d42fdb82da5a20be8dcbe,,2039-8573,Italy,No,No,,,,20398573,
Itinera,https://riviste.unimi.it/index.php/itinera/oai?verb=Identify,https://doaj.org/toc/79a5db5723494393984bd6e3573b972a,,2039-9251,Italy,No,No,,,,20399251,
Cell Death and Disease,http://www.nature.com/cddis/index.html/oai?verb=Identify,https://doaj.org/toc/6fcdbeaf17a14b36901375db778771ce,,2041-4889,United Kingdom,Yes,No,,,,20414889,
World Nutrition,https://worldnutritionjournal.org/index.php/wn/oai?verb=Identify,https://doaj.org/toc/3ac70468f3f848eaa55758feec3fb9d1,,2041-9775,United Kingdom,No,Yes,,,,20419775,
Compass: Journal of Learning and Teaching,https://journals.gre.ac.uk/index.php/compass/oai?verb=Identify,https://doaj.org/toc/e508c98fcbb34b6bba6bad90b32fcf14,2044-0073,2044-0081,United Kingdom,No,No,,,20440073,20440081,
Nutrition & Diabetes,http://www.nature.com/nutd/index.html/oai?verb=Identify,https://doaj.org/toc/60a837e28bdb4e63b6b40643a7db567f,,2044-4052,United Kingdom,Yes,No,,,,20444052,
Blood Cancer Journal,http://www.nature.com/bcj/index.html/oai?verb=Identify,https://doaj.org/toc/3c4fcba7ee9e4bfd93eaad9f17ec192a,,2044-5385,United Kingdom,Yes,No,,,,20445385,
Art Therapy Online,http://ojs.gold.ac.uk/index.php/atol/oai?verb=Identify,https://doaj.org/toc/6c7b21c8fd4b4432beeefa74a2cfbedb,,2044-7221,United Kingdom,No,No,,,,20447221,
feminists@law,http://journals.kent.ac.uk/index.php/feministsatlaw/oai?verb=Identify,https://doaj.org/toc/8060d4d9fc7c46a1b8abc38bfa382864,,2046-9551,United Kingdom,No,No,,,,20469551,
The South Asianist,http://www.southasianist.ed.ac.uk/oai?verb=Identify,https://doaj.org/toc/ddf9147349824434be1f245aed82300b,,2050-487X,United Kingdom,No,No,,,,2050487X,
Journal of Perspectives in Applied Academic Practice,http://jpaap.napier.ac.uk/index.php/JPAAP/oai?verb=Identify,https://doaj.org/toc/6bb0e9498362430f81b212103bae2349,,2051-9788,United Kingdom,No,No,,,,20519788,
IALS Student Law Review,https://journals.sas.ac.uk/index.php/lawreview/oai?verb=Identify,https://doaj.org/toc/60171de4a0da4fc49f748788dc848a01,,2053-7646,United Kingdom,No,No,,,,20537646,
Economic Thought,http://et.worldeconomicsassociation.org/oai?verb=Identify,https://doaj.org/toc/3a82479706fc4d6597e6a29916c53117,2055-6314,2049-3509,United Kingdom,No,No,,,20556314,20493509,
International Journal of Mental Health and Capacity Law,https://www.northumbriajournals.co.uk/index.php/IJMHMCL/oai?verb=Identify,https://doaj.org/toc/cdfffbf05afa4352ba0d41f347ef63b4,,2056-3922,United Kingdom,No,No,,,,20563922,
Transmotion,https://journals.kent.ac.uk/index.php/transmotion//oai?verb=Identify,https://doaj.org/toc/82999f37a03d4b9cb0474d03dd0f351a,,2059-0911,United Kingdom,No,No,,,,20590911,
Biomechanica Hungarica,http://biomechanica.hu/index.php/biomech/oai?verb=Identify,https://doaj.org/toc/7567c1d9339947669fa1976adff83929,2060-0305,2060-4475,Hungary,No,No,,,20600305,20604475,
Journal of Environmental Geography,https://ojs.bibl.u-szeged.hu/index.php/jengeo/oai?verb=Identify,https://doaj.org/toc/2fefc0223bec475e925e4902f451891d,,2060-467X,Hungary,No,No,,,,2060467X,
Acta Periodica Duellatorum,https://bop.unibe.ch/apd/oai?verb=Identify,https://doaj.org/toc/51ef2f089c5a4e7087f115bb2b8ae67b,,2064-0404,Switzerland,No,No,,,,20640404,
Hungarian Geographical Bulletin,http://ojs3.mtak.hu/index.php/hungeobull/oai?verb=Identify,https://doaj.org/toc/2b4bc851cf13430cb82e5545653e65b3,2064-5031,2064-5147,Hungary,No,No,,,20645031,20645147,
Acta Technica Jaurinensis,https://acta.sze.hu/index.php/acta/oai?verb=Identify,https://doaj.org/toc/d0e6bd234f444c44a79f76d53020ea4d,,2064-5228,Hungary,No,No,,,,20645228,
Acta Universitatis Danubius: Oeconomica,http://journals.univ-danubius.ro/index.php/oeconomica/oai?verb=Identify,https://doaj.org/toc/a104625c72544a089d17491bf6648c1d,2065-0175,2067-340X,Romania,No,No,,,20650175,2067340X,
Acta Universitatis Danubius: Relationes Internationales,https://dj.univ-danubius.ro/index.php/AUDRI/oai?verb=Identify,https://doaj.org/toc/9610b1b61bf744b2b32ae5950014a362,2065-0272,,Romania,No,No,,,20650272,,
