Indonesian Journal of Biotechnology,https://jurnal.ugm.ac.id/ijbiotech/oai?verb=Identify,Found:OK,journal_biotech@ugm.ac.id,Indonesia,0853-8654,2089-2241
Media Mahardhika: Media Komunikasi Ekonomi dan Manajemen,http://ojs.stiemahardhika.ac.id/index.php/mahardika/oai?verb=Identify,Found:OK,nanik.kustiningsih001@gmail.com,Indonesia,0854-0861,2407-4950
Kalam,http://ejournal.radenintan.ac.id/index.php/KALAM/oai?verb=Identify,Found:OK,fauzan@radenintan.ac.id,Indonesia,0853-9510,2540-7759
Jurnal Pendidikan Geografi,http://journal2.um.ac.id/index.php/jpg/oai?verb=Identify,Found:OK,listyo.fis@um.ac.id,Indonesia,0853-9251,2527-628X
Jurnal Tarbiyah,http://jurnaltarbiyah.uinsu.ac.id/index.php/tarbiyah/oai?verb=Identify,Found:OK,jurnalfitk@uinsu.ac.id,Indonesia,0854-2627,2597-4270
Media Ekonomi dan Manajemen,http://jurnal.untagsmg.ac.id/index.php/fe/oai?verb=Identify,Found:OK,susetyodarmanto@untagsmg.ac.id,Indonesia,0854-1442,2503-4464
Geomatika,http://jurnal.big.go.id/index.php/GM/oai?verb=Identify,Found: NOT!!!,Indonesia,0854-2759,2502-2180
Al 'Adalah: Jurnal Hukum Islam,http://ejournal.radenintan.ac.id/index.php/adalah/oai?verb=Identify,Found:OK,abdulqodirzaelani@radenintan.ac.id,Indonesia,0854-1272,
Teknik,https://ejournal.undip.ac.id/index.php/teknik/oai?verb=Identify,Found:OK,wasyafei@live.undip.ac.id,Indonesia,0852-1697,2460-9919
Sari Pediatri,https://saripediatri.org/index.php/sari-pediatri/oai?verb=Identify,Found:OK,editorial@saripediatri.org,Indonesia,0854-7823,2338-5030
Warta Pengabdian Andalas,http://wartaandalas.lppm.unand.ac.id/index.php/jwa/oai?verb=Identify,Found:OK,eratni@ansci.unand.ac.id,Indonesia,0854-655X,2797-1600
Indigenous,https://journals.ums.ac.id/index.php/indigenous/oai?verb=Identify,Found:OK,jurnal.indigenous@ums.ac.id,Indonesia,0854-2880,2541-450X
Physiological Research,http://www.biomed.cas.cz/physiolres/index.html/oai?verb=Identify,Found: NOT!!!,Czechia,0862-8408,1802-9973
Mudra: Jurnal Seni Budaya,http://jurnal.isi-dps.ac.id/index.php/mudra/oai?verb=Identify,Found:OK,penerbitan@isi-dps.ac.id,Indonesia,0854-3461,2541-0407
Acta Universitatis Lodziensis: Kształcenie Polonistyczne Cudzoziemców,https://czasopisma.uni.lodz.pl/kpc/oai?verb=Identify,Found:OK,beata.grochala@uni.lodz.pl,Poland,0860-6587,2449-6839
Cuban Journal of Agricultural Science,http://www.cjascience.com/index.php/CJAS/oai?verb=Identify,Found:OK,taniapp710718@gmail.com,Cuba,0864-0408,2079-3480
Edukasi,https://journal.unnes.ac.id/nju/index.php/edukasi/oai?verb=Identify,Found:OK,edukasi@mail.unnes.ac.id,Indonesia,0852-0240,
Revista Cubana de Meteorología,http://rcm.insmet.cu/index.php/rcm/oai?verb=Identify,Found:OK,susanamontenegrocancio@gmail.com,Cuba,0864-151X,2664-0880
Wahana Sekolah Dasar,http://journal2.um.ac.id/index.php/wsd//oai?verb=Identify,Found:OK,wsekolahdasar@gmail.com,Indonesia,0854-8293,2622-5883
Bahasa dan Seni: Jurnal Bahasa Sastra Seni dan Pengajarannya,http://journal2.um.ac.id/index.php/jbs/oai?verb=Identify,Found:OK,nurenzia.yannuar.fs@um.ac.id,Indonesia,0854-8277,2550-0635
Sekolah Dasar: Kajian Teori dan Praktik Pendidikan,http://journal2.um.ac.id/index.php/sd/oai?verb=Identify,Found:OK,niluh.sakinah.fip@um.ac.id,Indonesia,0854-8285,2581-1983
Acta Asiatica Varsoviensia,http://aav.iksiopan.pl/index.php/en//oai?verb=Identify,Found: NOT!!!,Poland,0860-6102,2449-8653
Nucleus,http://nucleus.cubaenergia.cu/index.php/nucleus/oai?verb=Identify,Found:OK,henry@cubaenergia.cu,Cuba,0864-084X,2075-5635
Gestão e Desenvolvimento,https://revistas.ucp.pt/index.php/gestaoedesenvolvimento/oai?verb=Identify,Found:OK,ppereira@ucp.pt,Portugal,0872-556X,2184-5638
Africana Studia,https://ojs.letras.up.pt/index.php/AfricanaStudia/oai?verb=Identify,Found:OK,ceaup@letras.up.pt,Portugal,0874-2375,2182-2867
Pakistan Journal of Ophthalmology,https://pjo.org.pk/index.php/pjo/oai?verb=Identify,Found:OK,pjoosp@gmail.com,Pakistan,0886-3067,2789-4347
Revista Cubana de Derecho,https://revista.unjc.cu/index.php/derecho/oai?verb=Identify,Found:OK,revista@unjc.cu,Cuba,0864-165X,2788-6670
Journal of Business Strategies,https://jbs-ojs-shsu.tdl.org/jbs/index.php/jbs/oai?verb=Identify,Found:OK,JBS@shsu.edu,United States,0887-2058,2162-6901
K&K,https://tidsskrift.dk/kok/oai?verb=Identify,Found:OK,litjrk@cc.au.dk,Denmark,0905-6998,2246-2589
Hermes,https://tidsskrift.dk/her/oai?verb=Identify,Found:OK,hermes@cc.au.dk,Denmark,0904-1699,1903-1785
Shodh Sanchayan,http://www.shodh.net/index.php/oai?verb=Identify,Found: NOT!!!,0975-1254,2249-9180
Indian Journal of Traditional Knowledge,http://op.niscpr.res.in/index.php/ijtk/oai?verb=Identify,Found:OK,ijtk@niscpr.res.in,India,0972-5938,0975-1068
Ágora,http://revistas.ua.pt/index.php/agora/oai?verb=Identify,Found:OK,jtorrao@ua.pt,Portugal,0874-5498,
Annals of Library and Information Studies,http://op.niscpr.res.in/index.php/ALIS/oai?verb=Identify,Found:OK,annals@niscpr.res.in,India,0972-5423,0975-2404
Indian Journal of Natural Products and Resources,http://op.niscpr.res.in/index.php/IJNPR/oai?verb=Identify,Found:OK,ijnpr@niscpr.res.in,India,0976-0504,0976-0512
Kuangchan zonghe liyong,http://www.kczhly.com/indexen.htm/oai?verb=Identify,Found: NOT!!!,China,1000-6532,
Journal of Extension Education,http://extensioneducation.org/index.php/jee/oai?verb=Identify,Found:OK,editorextension@gmail.com,India,0971-3123,2456-1282
Linchuang Gandanbing Zazhi,http://www.lcgdbzz.org/English/index.asp/oai?verb=Identify,Found: NOT!!!,China,1001-5256,
Shipin gongye ke-ji,http://www.spgykj.com/indexen.htm/oai?verb=Identify,Found: NOT!!!,China,1002-0306,
Journal of Shanghai Normal University (Natural Sciences),http://qktg.shnu.edu.cn/zrb/shsfqkszrben/ch/index.aspx/oai?verb=Identify,Found:OK,1-7 [Abstract](110)  [PDF](100)Influence of CTAB addition on the composition and morphology of Si-apatiteJIN Ying, DENG Fanyan, NING Congqin2023/3/2(52),China,1000-5137,
Millenium,http://revistas.rcaap.pt/millenium/oai?verb=Identify,Found:OK,millenium@sc.ipv.pt,Portugal,0873-3015,1647-662X
Zhongguo youzhi,http://tg.chinaoils.cn/ch/index.aspx/oai?verb=Identify,Found: NOT!!!,1003-7969,
Guangdong nongye kexue,http://gdnykx.cnjournals.org/gdnykx/ch/index.aspx/oai?verb=Identify,Found:OK,邮箱：gdnykx@vip.163.com,China,1004-874X,
Shanghai yufang yixue,http://www.sjpm.org.cn/indexen.htm/oai?verb=Identify,Found: NOT!!!,China,1004-9231,
Shuiwen dizhi gongcheng dizhi,https://www.swdzgcdz.com/indexen.htm/oai?verb=Identify,Found: NOT!!!,China,1000-3665,
Indian Journal of Fibre & Textile Research,http://op.niscpr.res.in/index.php/IJFTR/oai?verb=Identify,Found:OK,ijftr@niscpr.res.in,India,0971-0426,0975-1025
Journal of Aeronautical Materials,http://jam.biam.ac.cn/indexen.htm/oai?verb=Identify,Found: NOT!!!,China,1005-5053,
Revista de Química,https://revistas.pucp.edu.pe/index.php/quimica/oai?verb=Identify,Found:OK,revista.quimica@pucp.pe,Peru,1012-3946,2518-2803
South African Journal of Higher Education,https://www.journals.ac.za/index.php/sajhe//oai?verb=Identify,Found:OK,sajhe@sun.ac.za,South Africa,1011-3487,1753-5913
Zhiye weisheng yu yingji jiuyuan,http://www.oher.com.cn/indexen.htm/oai?verb=Identify,Found: NOT!!!,China,1007-1326,
Pythagoras,https://pythagoras.org.za/index.php/pythagoras/oai?verb=Identify,Found:OK,submissions@pythagoras.org.za,South Africa,1012-2346,2223-7895
Annals of the University of Bucharest: Geography Series,http://annalsreview.geo.unibuc.ro/index.html/oai?verb=Identify,Found: NOT!!!,Romania,1013-4115,2247-238X
Espacio y Desarrollo,http://revistas.pucp.edu.pe/index.php/espacioydesarrollo//oai?verb=Identify,Found:OK,revista-espacio-y-desarrollo@pucp.pe,Peru,1016-9148,
South African Journal of Economic and Management Sciences,https://sajems.org/index.php/sajems/oai?verb=Identify,Found:OK,submissions@sajems.org,South Africa,1015-8812,2222-3436
Korean Journal of Ophthalmology,https://www.ekjo.org/index.php/oai?verb=Identify,Found:OK,+82-2-583-6520    Fax,Korea Republic of,1011-8942,2092-9382
Bulletin of the Iraq Natural History Museum,https://jnhm.uobaghdad.edu.iq/index.php/BINHM//oai?verb=Identify,Found:OK,bnhm@nhm.uobaghdad.edu.iq,Iraq,1017-8678,2311-9799
Banko Janakari,https://www.nepjol.info/index.php/BANKO/oai?verb=Identify,Found:OK,frtc2020@gmail.com,Nepal,1016-0582,2631-2301
Revista Estomatológica Herediana,https://revistas.upch.edu.pe/index.php/REH/oai?verb=Identify,Found:OK,hugo.ronquillo@upch.pe,Peru,1019-4355,2225-7616
Mitteilungen der Vereinigung Österreichischer Bibliothekarinnen und Bibliothekare,https://journals.univie.ac.at/index.php/voebm//oai?verb=Identify,Found:OK,a.ferus@akbild.ac.at,Austria,,1022-2588
تحقيقات جغرافيايی,http://georesearch.ir/index.php?slc_lang=en&sid=1/oai?verb=Identify,Found: NOT!!!,1019-7052,2538-4384
Acta Structilia,http://journals.ufs.ac.za/index.php/as/oai?verb=Identify,Found:OK,struct@ufs.ac.za,South Africa,1023-0564,2415-0487
Communitas,https://journals.ufs.ac.za/index.php/com/oai?verb=Identify,Found:OK,MaraisW@ufs.ac.za,South Africa,1023-0556,2415-0525
Revista Médica Herediana,https://revistas.upch.edu.pe/index.php/RMH/oai?verb=Identify,Found:OK,juan.miyahira@upch.pe,Peru,1018-130X,1729-214X
Orð og Tunga,https://ordogtunga.arnastofnun.is/index.php/ord-og-tunga/oai?verb=Identify,Found: NOT!!!,1022-4610,2547-7218
The Mongolian Journal of International Affairs,https://www.mongoliajol.info/index.php/MJIA//oai?verb=Identify,Found:OK,mjia@mas.ac.mn,Mongolia,1023-3741,2709-572X
Town and Regional Planning,http://journals.ufs.ac.za/index.php/trp/oai?verb=Identify,Found:OK,trp@ufs.ac.za,South Africa,1012-280X,2415-0495
Health SA Gesondheid: Journal of Interdisciplinary Health Sciences,https://hsag.co.za/index.php/hsag/oai?verb=Identify,Found:OK,submissions@hsag.co.za,South Africa,1025-9848,2071-9736
Revista Mexicana de Ciencias Geológicas,http://rmcg.geociencias.unam.mx/index.php/rmcg/oai?verb=Identify,Found:OK,rmcg@geociencias.unam.mx,Mexico,1026-8774,
Ingeniería Industrial,https://revistas.ulima.edu.pe/index.php/Ingenieria_industrial/oai?verb=Identify,Found:OK,Revista.Ing.Ind@ulima.edu.pe,Peru,1025-9929,2523-6326
Diacrítica,http://diacritica.ilch.uminho.pt/index.php/dia/oai?verb=Identify,Found: NOT!!!,Portugal,0870-8967,2183-9174
‬‭Majallah-i ̒Ilmī-i Shīlāt-i Īrān,http://isfj.ir/index.php?sid=1&slc_lang=fa/oai?verb=Identify,Found: NOT!!!,1026-1354,2322-5998
Majallah-i Pizishkī-i Urūmiyyah,http://umj.umsu.ac.ir/index.php?&slct_pg_id=10&sid=1&slc_lang=en/oai?verb=Identify,Found: NOT!!!,1027-3727,2008-4153
Acta Medica Leopoliensia,https://amljournal.com/index.php/journal/oai?verb=Identify,Found:OK,aml.lnmu@gmail.com,Ukraine,1029-4244,2415-3303
Fiyz̤,http://feyz.kaums.ac.ir/index.php?&slct_pg_id=10&sid=1&slc_lang=en/oai?verb=Identify,Found: NOT!!!,1029-7855,2008-9821
پژوهان,http://psj.umsha.ac.ir/index.php?slc_lang=en&sid=1/oai?verb=Identify,Found: NOT!!!,1029-7863,2423-6276
Journal of Small Business Strategy,http://libjournals.mtsu.edu/index.php/jsbs/oai?verb=Identify,Found:OK,wmcdowell@bradley.edu,United States,1081-8510,2380-1751
Al-'Usur al-Wusta,https://journals.library.columbia.edu/index.php/alusur/oai?verb=Identify,Found:OK,av3096@columbia.edu,United States,1068-1051,
Journal of World-Systems Research,https://jwsr.pitt.edu/ojs/index.php/jwsr/oai?verb=Identify,Found:OK,jwsr@ciis.edu,United States,,1076-156X
Linguistika,https://ojs.unud.ac.id/index.php/linguistika/oai?verb=Identify,Found:OK,srisatyawati@gmail.com,Indonesia,0854-9613,
Dental Anthropology,http://journal.dentalanthropology.org/index.php/jda/oai?verb=Identify,Found:OK,rgeorge@wcu.edu,United States,1096-9411,
Lambda Nordica,http://www.lambdanordica.org/index.php/lambdanordica/oai?verb=Identify,Found:OK,editors@lambdanordica.org,Sweden,1100-2573,2001-7286
Current Swedish Archaeology,https://publicera.kb.se/csa/oai?verb=Identify,Found:OK,csa@arkeologiskasamfundet.se,Sweden,1102-7355,2002-3901
Current Issues in Education,https://cie.asu.edu/ojs/index.php/cieatasu/oai?verb=Identify,Found:OK,cie@asu.edu,United States,,1099-839X
Ψυχολογία: το Περιοδικό της Ελληνικής Ψυχολογικής Εταιρείας,https://ejournals.epublishing.ekt.gr/index.php/psychology/oai?verb=Identify,Found:OK,bdavou@media.uoa.gr,Greece,1106-5737,2732-6640
Traduction et Langues,https://www.univ-oran2.dz/revuetranslang/index.php/translang/oai?verb=Identify,Found:OK,ghaniaouahmiche@gmail.com,Algeria,1112-3974,2600-6235
Italian Journal of Food Science,https://www.itjfs.com/index.php/ijfs/oai?verb=Identify,Found:OK,paolo.fantozzi@ijfs.eu,Italy,1120-1770,
Archeologia e Calcolatori,http://www.archcalc.cnr.it/index.php/oai?verb=Identify,Found: NOT!!!,Italy,1120-6861,
Note di Matematica,http://siba-ese.unisalento.it/index.php/notemat/oai?verb=Identify,Found:OK,francesco.catino@unisalento.it,Italy,1123-2536,1590-0932
Acta Theologica,https://journals.ufs.ac.za/index.php/at/oai?verb=Identify,Found:OK,hoffmanl@ufs.ac.za,South Africa,1015-8758,2309-9089
Journal of Agricultural Extension,https://journal.aesonnigeria.org/index.php/jae/oai?verb=Identify,Found:OK,agricultural.extension.nigeria@gmail.com,Nigeria,1119-944X,2408-6851
Bollettino della Società Geografica Italiana,https://riviste.fupress.net/index.php/bsgi/about/oai?verb=Identify,Found: NOT!!!,Italy,1121-7820,
Drammaturgia,https://oajournals.fupress.net/index.php/drammaturgia/oai?verb=Identify,Found:OK,drammaturgia.n.s@sagas.unifi.it,Italy,1122-9365,2283-5644
Revue des Énergies Renouvelables,https://revue.cder.dz/index.php/rer/oai?verb=Identify,Found:OK,editorial.jreen@gmail.com,Algeria,1112-2242,2716-8247
Scrineum Rivista,https://oajournals.fupress.net/index.php/scrineum/oai?verb=Identify,Found:OK,laura.pani@uniud.it,Italy,,1128-5656
Studi di Storia Medioevale e di Diplomatica - Nuova Serie,https://riviste.unimi.it/index.php/SSMD//oai?verb=Identify,Found:OK,direzione.ssmd@unimi.it,Italy,1124-1268,2611-318X
Historia contemporánea,https://www.ehu.eus/ojs/index.php/HC/oai?verb=Identify,Found: NOT!!!,Spain,1130-2402,2340-0277
Journal of Information Sciences,https://revues.imist.ma/index.php/JIS//oai?verb=Identify,Found:OK,jis@esi.ac.ma,Morocco,1113-4844,
GEOmedia,http://mediageo.it/ojs/index.php/GEOmedia/oai?verb=Identify,Found:OK,direttore@rivistageomedia.it,Italy,1128-8132,2283-5687
Studia Historiae Ecclesiasticae,https://unisapressjournals.co.za/index.php/SHE/oai?verb=Identify,Found:OK,she1@unisapressjournals.co.za,South Africa,1017-0499,2412-4265
Revista de Literatura Medieval,https://recyt.fecyt.es/index.php/RLM/oai?verb=Identify,Found:OK,RLM@uah.es,Spain,1130-3611,2660-4574
Laboratorio de Arte,https://revistascientificas.us.es/index.php/LAB-ARTE/oai?verb=Identify,Found:OK,revlaboratoriodearte@us.es,Spain,1130-5762,2253-8305
Educació i Història: Revista d'Història de l'Educació,http://revistes.iec.cat/index.php/EduH/oai?verb=Identify,Found:OK,pere.fullana@uib.cat,Spain,1134-0258,2013-9632
SELIM,https://reunido.uniovi.es/index.php/SELIM/oai?verb=Identify,Found:OK,selimjournal@selimsociety.com,Spain,1132-631X,2792-3878
Regap,https://egap.xunta.gal/revistas/REGAP/oai?verb=Identify,Found:OK,regap@xunta.gal,Spain,1132-8371,2659-5338
Pixel-Bit,https://recyt.fecyt.es/index.php/pixel/inicio/oai?verb=Identify,Found: NOT!!!,Spain,1133-8482,2171-7966
Música Oral del Sur,http://www.centrodedocumentacionmusicaldeandalucia.es/ojs/index.php/mos/oai?verb=Identify,Found:OK,ignacioj.lizaran@juntadeandalucia.es,Spain,1138-8579,2445-0391
Studi sulla Formazione,https://oajournals.fupress.net/index.php/sf/oai?verb=Identify,Found:OK,studisullaformazione@scifopsi.unifi.it,Italy,1127-1124,2036-6981
EGA,https://polipapers.upv.es/index.php/EGA//oai?verb=Identify,Found:OK,revistaega@ega.upv.es,Spain,1133-6137,2254-6103
Gestión y Análisis de Políticas Públicas,https://revistasonline.inap.es/index.php/GAPP/oai?verb=Identify,Found:OK,revistagapp@inap.es,Spain,1134-6035,1989-8991
Loggia Arquitectura & Restauración,https://polipapers.upv.es/index.php/loggia/oai?verb=Identify,Found:OK,cami2@cpa.upv.es,Spain,1136-758X,2444-1619
Revista de Teledetección,http://polipapers.upv.es/index.php/raet/oai?verb=Identify,Found:OK,laruiz@cgf.upv.es,Spain,1133-0953,1988-8740
Ámbitos,https://revistascientificas.us.es/index.php/Ambitos/oai?verb=Identify,Found:OK,rmancinas@us.es,Spain,1139-1979,1988-5733
Trans,https://revistas.uma.es/index.php/trans/oai?verb=Identify,Found:OK,trans@uma.es,Spain,1137-2311,2603-6967
Cuadernos de Información y Comunicación,https://revistas.ucm.es/index.php/CIYC/oai?verb=Identify,Found:OK,ealadro@ucm.es,Spain,1135-7991,1988-4001
Cercles: revista d'Història Cultural,http://revistes.ub.edu/index.php/cercles/oai?verb=Identify,Found:OK,revistacercles.gehci@gmail.com,Spain,1139-0158,1699-7468
Millars. Espai i Història,https://www.e-revistes.uji.es/index.php/millars/oai?verb=Identify,Found:OK,sanz@uji.es,Spain,1132-9823,2340-4809
Cuadernos de Filología Italiana,https://revistas.ucm.es/index.php/CFIT/oai?verb=Identify,Found:OK,cufi@ucm.es,Spain,1133-9527,1988-2394
Ciudades,https://revistas.uva.es/index.php/ciudades/oai?verb=Identify,Found:OK,revistaciudades@arq.uva.es,Spain,1133-6579,2445-3943
Quaderns de Filologia: Estudis Lingüístics,https://ojs.uv.es/index.php/qfilologia/oai?verb=Identify,Found:OK,ana.gimenez@uv.es,Spain,1135-416X,2444-1449
Cuadernos de Arqueología de la Universidad de Navarra,https://revistas.unav.edu/index.php/cuadernos-de-arqueologia/oai?verb=Identify,Found:OK,rhereder@unav.es,Spain,1133-1542,2387-1814
RA. Revista de Arquitectura,https://revistas.unav.edu/index.php/revista-de-arquitectura/oai?verb=Identify,Found:OK,rhereder@unav.es,Spain,1138-5596,2254-6332
Asparkía,http://www.e-revistes.uji.es/index.php/asparkia/oai?verb=Identify,Found:OK,nmolines@uji.es,Spain,1132-8231,2340-4795
Cuadernos de Turismo,http://revistas.um.es/turismo/oai?verb=Identify,Found:OK,cespejo@um.es,Spain,1139-7861,1989-4635
Revista Empresa y Humanismo,https://revistas.unav.edu/index.php/empresa-y-humanismo/oai?verb=Identify,Found:OK,rhereder@unav.es,Spain,1139-7608,2254-6413
Ibérica,https://revistaiberica.org/index.php/iberica/oai?verb=Identify,Found:OK,rbreeze@unav.es,Spain,1139-7241,2340-2784
Revista de Poética Medieval,https://recyt.fecyt.es/index.php/revpm/oai?verb=Identify,Found:OK,fernando.gomez@uah.es,Spain,1137-8905,2660-891X
Waikato Journal of Education,https://wje.org.nz/index.php/WJE/oai?verb=Identify,Found:OK,malinder.singh-mahal@waikato.ac.nz,New Zealand,1173-6135,2382-0373
Archivio Italiano di Urologia e Andrologia,https://www.pagepressjournals.org/index.php/aiua/oai?verb=Identify,Found:OK,alice.fiorani@pagepress.org,Italy,1124-3562,2282-4197
Journal of Open Flexible and Distance Learning,http://www.jofdl.nz/index.php/JOFDL/oai?verb=Identify,Found:OK,alison@infosolutions.co.nz,New Zealand,,1179-7673
International Journal of Wellbeing,http://www.internationaljournalofwellbeing.org/index.php/ijow/oai?verb=Identify,Found:OK,intnljournalofwellbeing@gmail.com,New Zealand,,1179-8602
Brock Education: a Journal of Educational Research and Practice,https://journals.library.brocku.ca/brocked/index.php/home/oai?verb=Identify,Found:OK,brocked@brocku.ca,Canada,1183-1189,2371-7750
Canadian Oncology Nursing Journal,http://www.canadianoncologynursingjournal.com/index.php/conj/oai?verb=Identify,Found:OK,marg.i.fitch@gmail.com,Canada,1181-912X,2368-8076
Drug Target Insights,https://journals.aboutscience.eu/index.php/dti/oai?verb=Identify,Found:OK,lucia.steele@aboutscience.eu,Italy,,1177-3928
McGill Journal of Medicine,https://mjm.mcgill.ca/oai?verb=Identify,Found:OK,mjm.med@mcgill.ca,Canada,1201-026X,1715-8125
Canadian Jewish Studies,https://cjs.journals.yorku.ca/index.php/cjs/oai?verb=Identify,Found:OK,cjeditor@yorku.ca,Canada,1198-3493,1916-0925
Revista de Protección Vegetal,http://revistas.censa.edu.cu/index.php/RPV/oai?verb=Identify,Found: NOT!!!,Cuba,1010-2752,2224-4697
Journal of Hebei University of Science and Technology,http://xuebao.hebust.edu.cn/hbkjdxen/ch/index.aspx/oai?verb=Identify,Found: NOT!!!,China,1008-1542,
Acta Polytechnica,https://ojs.cvut.cz/ojs/index.php/ap/oai?verb=Identify,Found:OK,acta@cvut.cz,Czechia,1210-2709,1805-2363
Lucrările Seminarului Geografic "Dimitrie Cantemir",http://www.seminarcantemir.uaic.ro/index.php/lsgdc/oai?verb=Identify,Found:OK,ciatu@uaic.ro,Romania,1222-989X,2344-0805
Agricultura,http://journals.usamvcluj.ro/index.php/agricultura/oai?verb=Identify,Found:OK,agricultura.journal@usamvcluj.ro,Romania,1221-5317,
Studia Koszalińsko-Kołobrzeskie,http://skkkoszalin.pl/index_eng.htm/oai?verb=Identify,Found: NOT!!!,Poland,1230-0780,
Sprawy Narodowościowe. Seria nowa,https://ispan.waw.pl/journals/index.php/sn/oai?verb=Identify,Found:OK,sn@ispan.waw.pl,Poland,1230-1698,2392-2427
Poznańskie Studia Polonistyczne. Seria Literacka,http://pressto.amu.edu.pl/index.php/pspsl/oai?verb=Identify,Found:OK,piotrsd@amu.edu.pl,Poland,1233-8680,
Nauka i Szkolnictwo Wyższe,https://pressto.amu.edu.pl/index.php/nsw//oai?verb=Identify,Found:OK,kwiekm@amu.edu.pl,Poland,1231-0298,
Slavia Meridionalis,https://ispan.waw.pl/journals/index.php/sm/oai?verb=Identify,Found:OK,sm@ispan.waw.pl,Poland,1233-6173,2392-2400
Studia Universitatis Babeş-Bolyai Negotia,http://studia.ubbcluj.ro/serii/negotia/index_en.html/oai?verb=Identify,Found:OK,cornelia.pop@tbs.ubbcluj.ro,Romania,1224-8738,2065-9636
M@n@gement,https://management-aims.com/index.php/mgmt/oai?verb=Identify,Found:OK,M@n@gement,France,,1286-4692
European Spatial Research and Policy,https://czasopisma.uni.lodz.pl/esrap/oai?verb=Identify,Found:OK,esrap-me@geo.uni.lodz.pl,Poland,1231-1952,1896-1525
Seminare,https://czasopisma.uksw.edu.pl/index.php/s//oai?verb=Identify,Found:OK,sekretarz@seminare.pl,Poland,1232-8766,2450-1328
Stylistyka,https://czasopisma.uni.opole.pl/index.php/s/oai?verb=Identify,Found:OK,marzena.makuchowska@uni.opole.pl,Poland,1230-2287,2545-1669
Gynecology Obstetrics & Reproductive Medicine,https://gorm.com.tr/index.php/GORM/oai?verb=Identify,Found:OK,editor@gorm.com.tr,Türkiye,1300-4751,2602-4918
Yaşadıkça Eğitim,http://journals.iku.edu.tr/yed/index.php/yed/oai?verb=Identify,Found:OK,m.toran@iku.edu.tr,Türkiye,1300-1272,2667-4874
Janus,https://journal.fi/janus/oai?verb=Identify,Found:OK,elina.a.laine@utu.fi,Finland,1235-7812,2489-4990
Alue ja ympäristö,https://aluejaymparisto.journal.fi/oai?verb=Identify,Found:OK,toimitussihteeri@ays.fi,Finland,1235-4554,2242-3451
Türk Kütüphaneciliği,http://www.tk.org.tr/index.php/TK/oai?verb=Identify,Found:OK,turkkutuphaneciligi@gmail.com,Türkiye,1300-0039,
Havacılık ve Uzay Teknolojileri Dergisi,https://jast.hho.msu.edu.tr/index.php/JAST/oai?verb=Identify,Found:OK,jast@hho.msu.edu.tr,Türkiye,1304-0448,2148-1059
International Econometric Review,http://www.era.org.tr/index.html/oai?verb=Identify,Found: NOT!!!,Türkiye,1308-8793,1308-8815
Türk Kültürü ve Hacı Bektaş Velî Araştırma Dergisi,https://hbvdergisi.hacibayram.edu.tr/index.php/TKHBVD/oai?verb=Identify,Found:OK,hacibektas@hbv.edu.tr,Türkiye,1306-8253,2147-9895
Приноси към българската археология,https://publications.naim.bg/index.php/CBA//oai?verb=Identify,Found:OK,givanov@naim.bg,Bulgaria,1310-7976,2603-3410
Bulgarian Journal of Veterinary Medicine,http://tru.uni-sz.bg/bjvm/index.html/oai?verb=Identify,Found: NOT!!!,Bulgaria,1311-1477,1313-3543
Journal of Social Studies Education Research,https://www.jsser.org/index.php/jsser/oai?verb=Identify,Found:OK,btarman@gmail.com,Türkiye,,1309-9108
International Electronic Journal of Elementary Education,https://www.iejee.com/index.php/IEJEE/oai?verb=Identify,Found:OK,iejee@iejee.com,Türkiye,,1307-9298
Educare,https://revistas.investigacion-upelipb.com/index.php/educare/oai?verb=Identify,Found:OK,revistaeducareupelipb@gmail.com,Venezuela Bolivarian Republic of,1316-6212,2244-7296
Revista Ingeniería UC,http://servicio.bc.uc.edu.ve/ingenieria/revista/index.htm/oai?verb=Identify,Found: NOT!!!,1316-6832,2610-8240
Telos: Revista de Estudios Interdisciplinarios en Ciencias Sociales,http://ojs.urbe.edu/index.php/telos/oai?verb=Identify,Found:OK,wileidys.artigas@urbe.edu.ve,Venezuela Bolivarian Republic of,1317-0570,2343-5763
Socijalna Ekologija,https://hrcak.srce.hr/ojs/index.php/socijalna-ekologija/oai?verb=Identify,Found:OK,socekol@ffzg.hr,Croatia,1330-0113,1849-0360
Actualidad Contable Faces,http://erevistas.saber.ula.ve/index.php/actualidadcontable/issue/archive/oai?verb=Identify,Found: NOT!!!,1316-8533,2244-8772
Psikiyatride Guncel Yaklasimlar,http://www.psikguncel.org/index_en.html/oai?verb=Identify,Found: NOT!!!,Türkiye,1309-0658,1309-0674
Revista Venezolana de Gerencia,https://www.produccioncientificaluz.org/index.php/rvg/oai?verb=Identify,Found:OK,rvgluz@fces.luz.edu.ve,Venezuela Bolivarian Republic of,1315-9984,2477-9423
Zbornik Pravnog Fakulteta Sveučilišta u Rijeci,https://hrcak.srce.hr/ojs/index.php/zpfsr/oai?verb=Identify,Found:OK,zbornik@pravri.uniri.hr,Croatia,1330-349X,1846-8314
Revija za Socijalnu Politiku,http://www.rsp.hr/ojs2/index.php/rsp/oai?verb=Identify,Found:OK,rsp@pravo.hr,Croatia,1330-2965,1845-6014
Migracijske i Etniĉke Teme,https://ojs.imin.hr/index.php/met/oai?verb=Identify,Found:OK,sanja.klempic@imin.hr,Croatia,1333-2546,1848-9184
